Project,Site,Coordinates,Year,Parcel,Block,N dose (kg/ha),P2O5 dose (kg/ha),K2O dose (kg/ha),Leaf N (%),Leaf P (%),Leaf K (%),Leaf Ca (%),Leaf Mg (%),Leaf Al (ppm),Leaf B (ppm),Leaf Cu (ppm),Leaf Zn (ppm),Leaf Fe (ppm),Leaf Mn (ppm),Leaf Mo (ppm),Berry yield (kg/ha),Berry dry matter_fraction,Soil NO3 (ppm),Soil NH4 (ppm),Soil P (mg/kg),Soil K (mg/kg),Soil Ca (mg/kg),Soil Mg (mg/kg),pH H2O
SM1,St-Méthode,48' 43'N 72' 24'O,2011,4,1,90,20,90,1.64,0.13,0.63,0.49,0.17,.,.,.,.,.,.,.,2041,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,5,1,90,0,0,1.62,0.12,0.39,0.53,0.20,.,.,.,.,.,.,.,1041,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,6,1,60,0,60,1.52,0.10,0.50,0.48,0.19,.,.,.,.,.,.,.,1453,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,7,1,0,20,0,1.59,0.10,0.42,0.52,0.23,.,.,.,.,.,.,.,897,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,8,1,90,20,0,1.72,0.12,0.39,0.58,0.23,.,.,.,.,.,.,.,1241,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,9,1,60,20,0,1.66,0.12,0.43,0.52,0.21,.,.,.,.,.,.,.,2663,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,10,1,30,0,60,1.64,0.12,0.62,0.45,0.19,.,.,.,.,.,.,.,1297,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,11,1,60,20,90,1.59,0.11,0.63,0.42,0.18,.,.,.,.,.,.,.,2450,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,12,1,90,20,30,1.70,0.14,0.50,0.42,0.17,.,.,.,.,.,.,.,2056,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,13,1,90,0,30,1.58,0.11,0.61,0.46,0.19,.,.,.,.,.,.,.,1613,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,14,1,30,20,60,1.62,0.12,0.54,0.40,0.19,.,.,.,.,.,.,.,2256,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,15,1,30,0,30,1.56,0.12,0.48,0.44,0.19,.,.,.,.,.,.,.,1547,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,16,1,60,20,30,1.58,0.12,0.50,0.48,0.18,.,.,.,.,.,.,.,2100,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,17,1,0,20,90,1.47,0.12,0.56,0.36,0.18,.,.,.,.,.,.,.,1447,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,18,1,0,0,60,1.52,0.12,0.52,0.42,0.19,.,.,.,.,.,.,.,2350,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,19,1,30,20,30,1.62,0.11,0.51,0.45,0.19,.,.,.,.,.,.,.,2300,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,20,1,60,0,30,1.31,0.09,0.47,0.42,0.15,.,.,.,.,.,.,.,1494,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,21,1,90,20,60,1.63,0.11,0.61,0.43,0.16,.,.,.,.,.,.,.,428,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,22,1,0,20,30,1.38,0.10,0.51,0.38,0.17,.,.,.,.,.,.,.,738,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,23,1,90,0,60,1.65,0.10,0.60,0.45,0.17,.,.,.,.,.,.,.,1481,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,24,1,0,0,90,1.40,0.10,0.52,0.42,0.19,.,.,.,.,.,.,.,1300,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,25,1,60,0,90,1.37,0.11,0.50,0.40,0.16,.,.,.,.,.,.,.,1125,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,26,1,60,20,60,1.52,0.11,0.50,0.47,0.17,.,.,.,.,.,.,.,2156,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,27,1,0,20,60,1.35,0.10,0.46,0.39,0.18,.,.,.,.,.,.,.,1841,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,28,1,30,0,0,1.49,0.10,0.40,0.43,0.16,.,.,.,.,.,.,.,1844,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,29,1,0,0,0,1.40,0.10,0.40,0.42,0.19,.,.,.,.,.,.,.,1931,.,.,.,17,25,122,18,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,30,1,0,0,30,1.46,0.11,0.42,0.41,0.21,.,.,.,.,.,.,.,2753,.,.,.,12,35,160,21,4.37
SM1,St-Méthode,48' 43'N 72' 24'O,2011,31,1,30,20,90,1.60,0.13,0.46,0.41,0.20,.,.,.,.,.,.,.,4394,.,.,.,19,31,142,22,4.41
SM1,St-Méthode,48' 43'N 72' 24'O,2011,32,1,30,0,90,1.56,0.11,0.49,0.46,0.21,.,.,.,.,.,.,.,2984,.,.,.,13,28,119,18,4.56
SM1,St-Méthode,48' 43'N 72' 24'O,2011,33,2,60,20,60,1.61,0.12,0.54,0.43,0.17,.,.,.,.,.,.,.,2303,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,34,2,90,20,30,1.84,0.13,0.58,0.42,0.16,.,.,.,.,.,.,.,5750,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,35,2,30,0,90,1.47,0.11,0.56,0.38,0.16,.,.,.,.,.,.,.,1822,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,36,2,30,0,60,1.44,0.11,0.60,0.41,0.17,.,.,.,.,.,.,.,750,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,37,2,0,20,0,1.39,0.11,0.54,0.43,0.18,.,.,.,.,.,.,.,1109,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,38,2,30,20,60,1.53,0.11,0.52,0.42,0.19,.,.,.,.,.,.,.,1016,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,39,2,60,20,0,1.59,0.12,0.49,0.41,0.17,.,.,.,.,.,.,.,3197,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,40,2,90,0,30,1.69,0.12,0.52,0.35,0.18,.,.,.,.,.,.,.,3313,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,41,2,0,20,30,1.50,0.12,0.64,0.43,0.19,.,.,.,.,.,.,.,1634,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,42,2,60,0,30,1.52,0.09,0.62,0.44,0.19,.,.,.,.,.,.,.,878,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,43,2,30,0,0,1.45,0.12,0.55,0.40,0.19,.,.,.,.,.,.,.,1047,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,44,2,0,0,30,1.44,0.11,0.52,0.39,0.20,.,.,.,.,.,.,.,1213,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,45,2,90,0,90,1.80,0.12,0.58,0.40,0.18,.,.,.,.,.,.,.,1206,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,46,2,30,0,30,1.59,0.11,0.58,0.43,0.20,.,.,.,.,.,.,.,2475,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,47,2,0,20,60,1.45,0.12,0.53,0.40,0.19,.,.,.,.,.,.,.,1044,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,48,2,60,0,60,1.30,0.09,0.50,0.56,0.21,.,.,.,.,.,.,.,4716,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,49,2,60,20,30,1.50,0.12,0.54,0.52,0.16,.,.,.,.,.,.,.,5175,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,50,2,0,0,60,1.69,0.13,0.54,0.43,0.18,.,.,.,.,.,.,.,3141,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,51,2,30,20,90,1.41,0.11,0.50,0.54,0.18,.,.,.,.,.,.,.,3078,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,52,2,0,0,0,1.34,0.10,0.49,0.44,0.17,.,.,.,.,.,.,.,2172,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,53,2,60,0,90,1.44,0.10,0.56,0.41,0.16,.,.,.,.,.,.,.,2109,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,54,2,90,0,60,1.53,0.10,0.60,0.46,0.17,.,.,.,.,.,.,.,1928,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,55,2,30,20,30,1.41,0.09,0.53,0.31,0.15,.,.,.,.,.,.,.,1147,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,56,2,30,20,0,1.43,0.10,0.49,0.40,0.18,.,.,.,.,.,.,.,1388,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,57,2,90,0,0,1.50,0.09,0.51,0.41,0.16,.,.,.,.,.,.,.,1125,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,58,2,90,20,60,1.48,0.10,0.55,0.44,0.16,.,.,.,.,.,.,.,4013,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,59,2,90,20,90,1.67,0.12,0.57,0.43,0.15,.,.,.,.,.,.,.,6094,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,60,2,90,20,0,1.50,0.11,0.44,0.41,0.15,.,.,.,.,.,.,.,6172,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,61,2,60,20,90,1.51,0.11,0.46,0.41,0.15,.,.,.,.,.,.,.,7300,.,.,.,12,27,114,18,4.48
SM1,St-Méthode,48' 43'N 72' 24'O,2011,62,2,60,0,0,1.59,0.11,0.46,0.40,0.16,.,.,.,.,.,.,.,6300,.,.,.,25,26,73,15,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,63,2,0,0,90,1.43,0.11,0.47,0.39,0.20,.,.,.,.,.,.,.,3828,.,.,.,20,32,113,18,4.58
SM1,St-Méthode,48' 43'N 72' 24'O,2011,64,2,0,20,90,1.43,0.11,0.47,0.39,0.22,.,.,.,.,.,.,.,3663,.,.,.,13,26,95,17,4.49
SM1,St-Méthode,48' 43'N 72' 24'O,2011,65,3,60,0,0,1.52,0.12,0.49,0.39,0.17,.,.,.,.,.,.,.,2313,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,66,3,0,0,60,1.46,0.11,0.52,0.39,0.18,.,.,.,.,.,.,.,888,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,67,3,30,0,30,1.42,0.11,0.53,0.41,0.17,.,.,.,.,.,.,.,372,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,68,3,60,0,60,1.58,0.12,0.58,0.32,0.17,.,.,.,.,.,.,.,1984,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,69,3,0,0,0,1.39,0.11,0.51,0.39,0.18,.,.,.,.,.,.,.,691,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,70,3,90,20,0,1.67,0.13,0.49,0.45,0.18,.,.,.,.,.,.,.,3722,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,71,3,30,0,0,1.72,0.13,0.51,0.48,0.19,.,.,.,.,.,.,.,6247,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,72,3,0,20,90,1.62,0.12,0.53,0.41,0.19,.,.,.,.,.,.,.,4488,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,73,3,0,0,30,1.52,0.11,0.58,0.41,0.19,.,.,.,.,.,.,.,1488,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,74,3,90,20,30,1.71,0.12,0.58,0.43,0.18,.,.,.,.,.,.,.,1297,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,75,3,60,0,90,1.59,0.12,0.62,0.41,0.17,.,.,.,.,.,.,.,1903,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,76,3,30,0,60,1.59,0.11,0.57,0.40,0.19,.,.,.,.,.,.,.,938,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,77,3,60,20,30,1.60,0.12,0.51,0.45,0.19,.,.,.,.,.,.,.,1328,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,78,3,0,20,0,1.45,0.12,0.52,0.38,0.19,.,.,.,.,.,.,.,1875,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,79,3,60,20,60,1.48,0.11,0.55,0.46,0.18,.,.,.,.,.,.,.,3163,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,80,3,30,20,60,1.44,0.12,0.46,0.45,0.17,.,.,.,.,.,.,.,2966,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,81,3,90,0,60,1.55,0.12,0.53,0.48,0.18,.,.,.,.,.,.,.,3697,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,82,3,90,0,90,1.61,0.11,0.56,0.27,0.17,.,.,.,.,.,.,.,1272,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,83,3,0,0,90,1.35,0.10,0.50,0.39,0.18,.,.,.,.,.,.,.,616,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,84,3,30,20,90,1.36,0.10,0.51,0.41,0.17,.,.,.,.,.,.,.,1084,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,85,3,30,20,0,1.44,0.11,0.51,0.41,0.18,.,.,.,.,.,.,.,1559,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,86,3,60,20,0,1.48,0.11,0.47,0.48,0.18,.,.,.,.,.,.,.,1291,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,87,3,0,20,60,1.25,0.10,0.49,0.37,0.17,.,.,.,.,.,.,.,866,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,88,3,60,0,30,1.38,0.10,0.53,0.42,0.18,.,.,.,.,.,.,.,1769,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,89,3,0,20,30,1.32,0.10,0.42,0.40,0.18,.,.,.,.,.,.,.,1084,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,90,3,60,20,90,1.49,0.11,0.53,0.45,0.17,.,.,.,.,.,.,.,1684,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,91,3,90,0,30,1.67,0.12,0.53,0.44,0.16,.,.,.,.,.,.,.,1741,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,92,3,30,0,90,1.37,0.11,0.50,0.47,0.17,.,.,.,.,.,.,.,2206,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,93,3,90,20,90,1.64,0.12,0.55,0.45,0.15,.,.,.,.,.,.,.,3484,.,.,.,14,30,202,28,4.39
SM1,St-Méthode,48' 43'N 72' 24'O,2011,94,3,30,20,30,1.53,0.12,0.51,0.38,0.16,.,.,.,.,.,.,.,7719,.,.,.,14,30,116,20,4.55
SM1,St-Méthode,48' 43'N 72' 24'O,2011,95,3,90,20,60,1.71,0.13,0.52,0.43,0.15,.,.,.,.,.,.,.,6588,.,.,.,18,27,83,15,4.63
SM1,St-Méthode,48' 43'N 72' 24'O,2011,96,3,90,0,0,1.68,0.11,0.50,0.48,0.16,.,.,.,.,.,.,.,9222,.,.,.,19,40,178,28,4.43
SM1,St-Méthode,48' 43'N 72' 24'O,2011,97,4,0,0,0,1.45,0.11,0.47,0.39,0.19,.,.,.,.,.,.,.,1344,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,98,4,90,0,0,1.53,0.11,0.47,0.27,0.17,.,.,.,.,.,.,.,3772,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,99,4,30,0,90,1.41,0.12,0.46,0.40,0.16,.,.,.,.,.,.,.,2078,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,100,4,90,20,60,1.56,0.12,0.59,0.44,0.17,.,.,.,.,.,.,.,625,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,101,4,90,20,0,1.73,0.13,0.50,0.46,0.19,.,.,.,.,.,.,.,3144,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,102,4,60,0,30,1.68,0.13,0.52,0.46,0.20,.,.,.,.,.,.,.,2841,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,103,4,30,0,60,1.66,0.12,0.54,0.40,0.19,.,.,.,.,.,.,.,5347,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,104,4,0,0,30,1.61,0.12,0.51,0.43,0.20,.,.,.,.,.,.,.,3209,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,105,4,60,20,60,1.69,0.13,0.51,0.45,0.18,.,.,.,.,.,.,.,4159,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,106,4,30,0,30,1.44,0.11,0.53,0.38,0.19,.,.,.,.,.,.,.,916,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,107,4,0,0,90,1.44,0.11,0.56,0.37,0.19,.,.,.,.,.,.,.,834,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,108,4,90,20,90,1.73,0.13,0.60,0.41,0.18,.,.,.,.,.,.,.,1225,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,109,4,60,20,0,1.53,0.11,0.48,0.30,0.18,.,.,.,.,.,.,.,1172,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,110,4,0,20,30,1.40,0.11,0.51,0.40,0.19,.,.,.,.,.,.,.,891,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,111,4,60,20,30,1.42,0.11,0.51,0.45,0.17,.,.,.,.,.,.,.,1928,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,112,4,30,20,60,1.47,0.11,0.56,0.39,0.17,.,.,.,.,.,.,.,1209,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,113,4,60,20,90,1.49,0.11,0.57,0.40,0.17,.,.,.,.,.,.,.,1934,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,114,4,0,20,90,1.34,0.10,0.50,0.37,0.17,.,.,.,.,.,.,.,769,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,115,4,0,0,60,1.38,0.10,0.51,0.36,0.17,.,.,.,.,.,.,.,231,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,116,4,30,20,90,1.45,0.10,0.52,0.43,0.18,.,.,.,.,.,.,.,491,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,117,4,0,20,60,1.33,0.10,0.51,0.41,0.18,.,.,.,.,.,.,.,947,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,118,4,60,0,60,1.45,0.10,0.51,0.46,0.18,.,.,.,.,.,.,.,497,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,119,4,30,20,0,1.31,0.10,0.46,0.43,0.18,.,.,.,.,.,.,.,975,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,120,4,30,0,0,1.41,0.10,0.47,0.41,0.17,.,.,.,.,.,.,.,1778,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,121,4,90,20,30,1.42,0.11,0.51,0.42,0.18,.,.,.,.,.,.,.,2078,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,122,4,90,0,60,1.55,0.12,0.56,0.46,0.17,.,.,.,.,.,.,.,1728,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,123,4,90,0,90,1.55,0.11,0.56,0.51,0.17,.,.,.,.,.,.,.,1113,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,124,4,90,0,30,1.56,0.11,0.55,0.39,0.16,.,.,.,.,.,.,.,1728,.,.,.,22,32,123,21,4.44
SM1,St-Méthode,48' 43'N 72' 24'O,2011,125,4,0,20,0,1.26,0.10,0.48,0.37,0.16,.,.,.,.,.,.,.,838,.,.,.,20,29,119,20,4.52
SM1,St-Méthode,48' 43'N 72' 24'O,2011,126,4,30,20,30,1.37,0.10,0.48,0.38,0.15,.,.,.,.,.,.,.,9616,.,.,.,13,33,144,23,4.51
SM1,St-Méthode,48' 43'N 72' 24'O,2011,127,4,60,0,0,1.72,0.12,0.50,0.36,0.16,.,.,.,.,.,.,.,10906,.,.,.,23,36,169,24,4.38
SM1,St-Méthode,48' 43'N 72' 24'O,2011,128,4,60,0,90,1.47,0.11,0.52,0.42,0.16,.,.,.,.,.,.,.,9609,.,.,.,22,32,123,21,4.44
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,1,1,30,20,60,1.69,0.11,0.64,0.44,0.21,45,64,.,.,.,.,.,1913,.,.,.,33,28,68,13,4.70
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,2,1,0,0,60,1.55,0.12,0.58,0.47,0.19,47,63,.,.,.,.,.,2413,.,.,.,38,42,74,13,4.53
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,3,1,90,0,0,1.96,0.14,0.72,0.43,0.20,44,57,.,.,.,.,.,3872,.,.,.,52,24,89,13,4.32
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,4,1,90,0,30,2.08,0.13,0.76,0.42,0.22,38,58,.,.,.,.,.,3009,.,.,.,32,22,59,9,4.43
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,5,1,0,20,60,1.62,0.13,0.57,0.49,0.23,40,65,.,.,.,.,.,2694,.,.,.,33,28,68,13,4.70
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,6,1,30,0,30,1.66,0.12,0.55,0.42,0.20,33,53,.,.,.,.,.,2691,.,.,.,38,42,74,13,4.53
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,7,1,60,0,90,1.90,0.13,0.67,0.45,0.20,34,58,.,.,.,.,.,2828,.,.,.,52,24,89,13,4.32
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,8,1,30,20,0,1.69,0.13,0.58,0.47,0.22,35,61,.,.,.,.,.,4366,.,.,.,32,22,59,9,4.43
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,9,1,0,20,0,1.55,0.12,0.51,0.47,0.17,36,62,.,.,.,.,.,5000,.,.,.,33,28,68,13,4.70
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,10,1,0,20,90,1.64,0.14,0.70,0.60,0.16,32,54,.,.,.,.,.,4544,.,.,.,38,42,74,13,4.53
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,11,1,0,0,30,1.63,0.12,0.55,0.52,0.18,45,75,.,.,.,.,.,6416,.,.,.,52,24,89,13,4.32
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,12,1,60,20,30,1.72,0.14,0.66,0.41,0.17,38,60,.,.,.,.,.,6925,.,.,.,32,22,59,9,4.43
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,13,1,0,0,0,1.43,0.11,0.47,0.48,0.19,41,78,.,.,.,.,.,2350,.,.,.,33,28,68,13,4.70
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,14,1,0,0,90,1.48,0.11,0.53,0.40,0.17,35,62,.,.,.,.,.,1353,.,.,.,38,42,74,13,4.53
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,15,1,60,20,0,2.00,0.15,0.62,0.35,0.16,31,56,.,.,.,.,.,3866,.,.,.,52,24,89,13,4.32
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,16,1,90,20,60,1.98,0.14,0.70,0.36,0.13,29,61,.,.,.,.,.,3559,.,.,.,32,22,59,9,4.43
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,17,1,90,20,0,1.98,0.14,0.65,0.46,0.15,30,61,.,.,.,.,.,3881,.,.,.,33,28,68,13,4.70
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,18,1,30,0,60,1.69,0.15,0.81,0.50,0.17,35,66,.,.,.,.,.,2159,.,.,.,38,42,74,13,4.53
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,19,1,60,20,90,1.85,0.16,0.67,0.51,0.19,45,72,.,.,.,.,.,6988,.,.,.,52,24,89,13,4.32
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,20,1,60,0,30,1.77,0.13,0.62,0.42,0.18,37,62,.,.,.,.,.,6694,.,.,.,32,22,59,9,4.43
STT1,St-Thomas-Didyme,48' 54'N 72' 40'O,2010,21,1,30,20,30,1.74,0.16,0.65,0.45,0.20,47,86,.,.,.,.,.,5013,.,.,.,33,28,68,13,4.70
